Order,TRACKING,CHSVIA,State
300133253,1Z1W1R130318657492,UMOC,OK
71840160,1Z1W1R130318657509,UMOC,MA
71840162,1Z1W1R130318657518,UMOC,PA
71840070,1Z1W1R130318657527,UMOC,NJ
71840069,1Z1W1R130318657536,UMOC,MA
71840067,92419902712015573014896371,MBPM,GA
71840072,1Z1W1R130318657545,UMOC,IA
71840169,92419902712015573014896388,MBPM,CT
71840179,92419902712015573014896395,MBPM,CT
71840171,92419902712015573014896401,MBPM,WA
71840176,92419902712015573014896418,MBPM,NY
71840170,1Z1W1R130318657554,UMOC,NJ
71840182,92419902712015573014896425,MBPM,NY
71840184,92419902712015573014896432,MBPM,NY
71840174,92419902712015573014896449,MBPM,NY
71840186,1Z1W1R130318657563,UMOC,IA
71840279,1Z1W1R130318657572,UMOC,MI
71840276,92419902712015573014896456,MBPM,CA
71840191,92419902712015573014896463,MBPM,TX
71840192,1Z1W1R130318657581,UMOC,IN
71840190,92419902712015573014896470,MBPM,TX
71840194,1Z1W1R130318657590,UMOC,IA
71840185,92419902712015573014896487,MBPM,SD
71840195,92419902712015573014896494,MBPM,NY
71840193,1Z1W1R130318657607,UMOC,FL
71840196,92419902712015573014896500,MBPM,NY
71840198,92419902712015573014896517,MBPM,NJ
71840283,92419902712015573014896524,MBPM,CA
71840201,1Z1W1R130318657616,UMOC,CA
71840287,92419902712015573014896531,MBPM,NM
71840204,92419902712015573014896548,MBPM,CA
71840203,92419902712015573014896555,MBPM,MI
71840202,1Z1W1R130318657625,UMOC,SD
71840284,92419902712015573014896562,MBPM,MO
71840291,1Z1W1R130318657634,UMOC,PA
71840205,1Z1W1R130318657643,UMOC,WI
71840210,92419902712015573014896579,MBPM,PA
71840296,92419902712015573014896586,MBPM,WA
71840294,1Z1W1R130318657652,UMOC,MT
71840212,92419902712015573014896593,MBPM,WV
71840214,92419902712015573014896609,MBPM,MN
71840209,92419902712015573014896616,MBPM,MA
71840299,92419902712015573014896623,MBPM,MA
71840304,1Z1W1R130318657661,UMOC,WI
71840302,1Z1W1R130318657670,UMOC,NY
71840220,1Z1W1R130318657689,UMOC,MO
71840219,92419902712015573014896630,MBPM,WA
71840223,92419902712015573014896647,MBPM,IL
71840222,92419902712015573014896654,MBPM,NC
71840221,92419902712015573014896661,MBPM,NJ
71840312,92419902712015573014896678,MBPM,CA
71840317,92419902712015573014896685,MBPM,CA
71840309,92419902712015573014896692,MBPM,MI
71840230,92419902712015573014896708,MBPM,WV
71840316,92419902712015573014896715,MBPM,NC
71840224,92419902712015573014896722,MBPM,IL
71840235,92419902712015573014896739,MBPM,MA
71840232,1Z1W1R130318657698,UMOC,AL
71840322,92419902712015573014896746,MBPM,PA
71840231,92419902712015573014896753,MBPM,PA
71840325,92748902712015573014896761,MPSL,UT
71840248,92419902712015573014896777,MBPM,CA
71840247,92419902712015573014896784,MBPM,GA
71840239,1Z1W1R130318657705,UMOR,WI
71840250,1Z1W1R130318657714,UMOC,MI
71840241,92419902712015573014896791,MBPM,PA
71840249,92419902712015573014896807,MBPM,MO
71840243,92419902712015573014896814,MBPM,AL
71839830,1Z1W1R130318657723,UMOC,IA
71839829,92419902712015573014896821,MBPM,IA
71839938,1Z1W1R130318657732,UMOC,IL
71839840,1Z1W1R130318657741,UMOC,WI
71839945,1Z1W1R130318657750,UMOC,NY
71839845,92419902712015573014896838,MBPM,IL
71839947,92419902712015573014896845,MBPM,WV
71839858,92419902712015573014896852,MBPM,IL
71839844,92419902712015573014896869,MBPM,NC
71839957,92419902712015573014896876,MBPM,OH
71839861,92419902712015573014896883,MBPM,PA
71839862,92419902712015573014896890,MBPM,NY
71839869,92419902712015573014896906,MBPM,MN
71839960,92419902712015573014896913,MBPM,MI
71839874,1Z1W1R130318657769,UMOC,NE
71839965,92419902712015573014896920,MBPM,NY
71839978,1Z1W1R130318657778,UMOC,CA
71839984,92419902712015573014896937,MBPM,WA
71840077,92419902712015573014896944,MBPM,NJ
71840078,92419902712015573014896951,MBPM,PA
71839988,92419902712015573014896968,MBPM,TX
71840081,1Z1W1R130318657787,UMOC,IL
71840090,92419902712015573014896975,MBPM,IL
71840092,92419902712015573014896982,MBPM,PA
71840017,92419902712015573014896999,MBPM,MD
71840024,92419902712015573014897002,MBPM,GA
71840121,92419902712015573014897019,MBPM,NJ
71840033,1Z1W1R130318657796,UMOC,CT
71840036,92419902712015573014897026,MBPM,PA
71840120,1Z1W1R130318657803,UMOC,NY
71840151,92419902712015573014897033,MBPM,MD
71840046,92419902712015573014897040,MBPM,MT
71840154,1Z1W1R130318657812,UMOC,PA
71840066,92419902712015573014897057,MBPM,VT
71840058,1Z1W1R130318657821,UMOC,IA
71840177,92419902712015573014897064,MBPM,GA
71840285,92419902712015573014897071,MBPM,KS
71840319,92419902712015573014897088,MBPM,TN
71840251,92419902712015573014897095,MBPM,PA
71840327,92419902712015573014897101,MBPM,FL
71840264,92419902712015573014897118,MBPM,TX
71840257,92419902712015573014897125,MBPM,IN
71840336,1Z1W1R130318657830,UMOC,MI
71840378,92419902712015573014897132,MBPM,CT
71840376,1Z1W1R130318657849,UMOC,MD
71840377,92419902712015573014897149,MBPM,MA
71840340,92419902712015573014897156,MBPM,CA
ACR44304,92419902712015573014897163,MBPM,IL
71840350,92419902712015573014897170,MBPM,NY
71840386,92419902712015573014897187,MBPM,MI
71840382,92419902712015573014897194,MBPM,IL
71840375,1Z1W1R130318657858,UMOC,TN
71840349,92419902712015573014897200,MBPM,KY
71840197,92419902712015573014897217,MBPM,NY
71840401,92419902712015573014897224,MBPM,OH
71840353,92419902712015573014897231,MBPM,MO
71840406,92419902712015573014897248,MBPM,MO
71840404,1Z1W1R130318657867,UMOC,CA
71840408,92419902712015573014897255,MBPM,IL
71840410,92419902712015573014897262,MBPM,GA
71840367,92419902712015573014897279,MBPM,OH
71840373,92419902712015573014897286,MBPM,MT
71840486,1Z1W1R130318657876,UMOC,MO
71840374,92419902712015573014897293,MBPM,NJ
71840485,92419902712015573014897309,MBPM,MN
71840487,1Z1W1R130318657885,UMOC,TX
71840493,1Z1W1R130318657894,UMOC,MN
71840430,92419902712015573014897316,MBPM,PA
71840426,92419902712015573014897323,MBPM,NJ
71840433,92419902712015573014897330,MBPM,PA
300133266,1Z1W1R130318657901,UMOC,NY
71840442,92419902712015573014897347,MBPM,MI
71840511,92419902712015573014897354,MBPM,MN
71840445,92419902712015573014897361,MBPM,IL
71840540,92419902712015573014897378,MBPM,NY
71840537,92419902712015573014897385,MBPM,CA
71840576,92419902712015573014897392,MBPM,NC
71840460,92419902712015573014897408,MBPM,LA
71840469,92419902712015573014897415,MBPM,NJ
71840471,92419902712015573014897422,MBPM,NH
71840538,92419902712015573014897439,MBPM,NY
71840570,92419902712015573014897446,MBPM,WA
71840589,92419902712015573014897453,MBPM,TX
71840676,92419902712015573014897460,MBPM,MA
71840684,92419902712015573014897477,MBPM,WA
71840599,92419902712015573014897484,MBPM,CA
71840602,92419902712015573014897491,MBPM,MA
71840706,1Z1W1R130318657910,UMOC,OH
71840713,92419902712015573014897507,MBPM,AL
71840635,92419902712015573014897514,MBPM,MI
71840744,92419902712015573014897521,MBPM,OH
71840658,1Z1W1R130318657929,UMOR,ID
71840762,1Z1W1R130318657938,UMOC,SC
71840663,92419902712015573014897538,MBPM,MI
71840893,92419902712015573014897545,MBPM,NY
71840890,1Z1W1R130318657947,UMOC,MA
71840784,92419902712015573014897552,MBPM,KY
71840885,92419902712015573014897569,MBPM,PA
71840799,92419902712015573014897576,MBPM,IA
71840813,92748902712015573014897584,MPSL,MI
71840810,92419902712015573014897590,MBPM,CA
71840781,1Z1W1R130318657956,UMOC,WI
71840624,1Z1W1R130318657965,UMOC,IL
71840805,1Z1W1R130318657974,UMOC,NE
71840783,1Z1W1R130318657983,UMOC,WI
71840809,1Z1W1R130318657992,UMOC,PA
71840816,92419902712015573014897606,MBPM,NY
71840862,1Z1W1R130318658008,UMOC,MI
71840914,1Z1W1R130318658017,UMOC,KS
71840917,92419902712015573014897613,MBPM,TX
71840838,92419902712015573014897620,MBPM,AZ
71840916,92419902712015573014897637,MBPM,CA
71840822,92419902712015573014897644,MBPM,IA
71840821,92419902712015573014897651,MBPM,CT
71840826,92419902712015573014897668,MBPM,NJ
71840924,92419902712015573014897675,MBPM,PA
71840824,92419902712015573014897682,MBPM,PA
71840341,92419902712015573014897699,MBPM,WA
71840346,92419902712015573014897705,MBPM,NY
300133264,1Z1W1R130318658026,UMOC,NY
71840348,92419902712015573014897712,MBPM,MI
71840351,1Z1W1R130318658035,UMOC,IN
71840358,1Z1W1R130318658044,UMOC,KY
71840392,92419902712015573014897729,MBPM,MN
71840495,92419902712015573014897736,MBPM,ME
71840447,1Z1W1R130318658053,UMOR,CT
300133267,1Z1W1R130318658062,UMOC,NY
71840680,92419902712015573014897743,MBPM,NY
71840594,92419902712015573014897750,MBPM,CT
71840600,92419902712015573014897767,MBPM,OH
71840606,1Z1W1R130318658071,UMOC,GA
71840609,92419902712015573014897774,MBPM,FL
71840698,92419902712015573014897781,MBPM,CA
71840704,92419902712015573014897798,MBPM,CA
71840621,92419902712015573014897804,MBPM,MO
71840708,92419902712015573014897811,MBPM,PA
71840623,92419902712015573014897828,MBPM,ND
71840644,92419902712015573014897835,MBPM,SD
71840797,9205590295388102787424,UPM,OH
71840648,92419902712015573014897842,MBPM,MI
71840776,92419902712015573014897859,MBPM,NY
71840666,92419902712015573014897866,MBPM,OH
71840672,92419902712015573014897873,MBPM,PA
71840667,92419902712015573014897880,MBPM,PA
71840775,92419902712015573014897897,MBPM,KY
71840787,92419902712015573014897903,MBPM,CA
71840878,1Z1W1R130318658080,UMOC,MD
71840806,92419902712015573014897910,MBPM,IN
71840831,92419902712015573014897927,MBPM,MO
71840827,92419902712015573014897934,MBPM,NJ
71840756,1Z1W1R130318658099,UMOC,SD
71840834,92419902712015573014897941,MBPM,PA
71840835,92748902712015573014897959,MPSL,NJ
71840927,92419902712015573014897965,MBPM,OH
71840832,1Z1W1R130318658106,UMOC,OR
71840848,92419902712015573014897972,MBPM,MD
71840846,1Z1W1R130318658115,UMOC,MI
71840939,92419902712015573014897989,MBPM,NY
71840942,92419902712015573014897996,MBPM,CA
71840853,92419902712015573014898009,MBPM,MO
71840855,92419902712015573014898016,MBPM,MI
71840856,92419902712015573014898023,MBPM,OH
71840947,1Z1W1R130318658124,UMOC,NY
71840867,92419902712015573014898030,MBPM,MA
71840896,92419902712015573014898047,MBPM,ND
71840955,92419902712015573014898054,MBPM,MN
71840957,92419902712015573014898061,MBPM,IN
71840965,92419902712015573014898078,MBPM,DE
71840970,1Z1W1R130318658133,UMOC,NY
71841018,92419902712015573014898085,MBPM,VA
71840974,1Z1W1R130318658142,UMOC,CA
71840984,92419902712015573014898092,MBPM,GA
71840985,1Z1W1R130318658151,UMOC,FL
71840985,1Z1W1R130318658160,UMOC,FL
71841078,92419902712015573014898108,MBPM,WA
71841077,92419902712015573014898115,MBPM,NJ
71841080,92419902712015573014898122,MBPM,MI
71840993,92419902712015573014898139,MBPM,PA
71840990,92419902712015573014898146,MBPM,NC
71841082,92419902712015573014898153,MBPM,FL
71841083,92419902712015573014898160,MBPM,CA
71841087,92419902712015573014898177,MBPM,NJ
71841008,1Z1W1R130318658179,UMOC,DE
71841016,92419902712015573014898184,MBPM,CO
71841102,92419902712015573014898191,MBPM,CO
71841023,92419902712015573014898207,MBPM,GA
71841106,1Z1W1R130318681394,UMOC,IL
71841112,92419902712015573014898221,MBPM,MA
71841027,1Z1W1R130318658188,UMOC,NE
71841108,1Z1W1R130318658197,UMOC,LA
71841031,92419902712015573014898238,MBPM,MA
71841034,92419902712015573014898245,MBPM,KS
71841036,1Z1W1R130318658204,UMOC,CA
71841039,92419902712015573014898252,MBPM,CA
71841040,92419902712015573014898269,MBPM,MA
71841043,92419902712015573014898276,MBPM,MI
71841050,1Z1W1R130318658213,UMOC,LA
71841125,1Z1W1R130318658222,UMOC,ME
71841049,1Z1W1R130318658231,UMOC,IL
71841152,1Z1W1R130318658240,UMOC,NY
71841057,92419902712015573014898283,MBPM,IL
71841060,92419902712015573014898290,MBPM,MI
71841142,92419902712015573014898306,MBPM,KS
71841180,92419902712015573014898313,MBPM,UT
71841158,1Z1W1R130318658259,UMOC,CA
71841165,92419902712015573014898320,MBPM,TX
71841184,92419902712015573014898337,MBPM,PA
71841170,9205590295388102787431,UCPC,HI
71841202,92419902712015573014898344,MBPM,IL
71841200,92419902712015573014898351,MBPM,IN
71841287,92419902712015573014898368,MBPM,WA
71841204,92419902712015573014898375,MBPM,NY
71841188,92419902712015573014898382,MBPM,WI
71841288,92419902712015573014898399,MBPM,PA
71841207,92419902712015573014898405,MBPM,NY
71841290,92419902712015573014898412,MBPM,OH
71841209,92419902712015573014898429,MBPM,TX
71841208,92419902712015573014898436,MBPM,NY
71841210,92419902712015573014898443,MBPM,GA
71841299,92419902712015573014898450,MBPM,MI
71841298,92419902712015573014898467,MBPM,MI
71841214,92419902712015573014898474,MBPM,CA
71841212,92419902712015573014898481,MBPM,WY
71841296,1Z1W1R130318658268,UMOC,OR
71841301,92419902712015573014898498,MBPM,PA
71841216,1Z1W1R130318658277,UMOC,MN
71841228,92419902712015573014898504,MBPM,PA
71841306,92419902712015573014898511,MBPM,OK
71841221,92419902712015573014898528,MBPM,MD
71841232,92419902712015573014898535,MBPM,IN
71841233,1Z1W1R130318658286,UMOC,IA
71841316,1Z1W1R130318658295,UMOR,KS
71841234,92419902712015573014898542,MBPM,OK
71841324,1Z1W1R130318690106,UMOC,NV
71841327,1Z1W1R130318658302,UMOC,MA
71841320,92419902712015573014898566,MBPM,NJ
71841238,92419902712015573014898573,MBPM,IL
71841330,1Z1W1R130318658311,UMOC,TX
71841243,1Z1W1R130318658320,UMOC,NJ
71841329,92419902712015573014898580,MBPM,MI
71841331,1Z1W1R130318658339,UMOC,IL
71841244,1Z1W1R130318658348,UMOR,ND
71841246,92419902712015573014898597,MBPM,IN
71841335,92419902712015573014898603,MBPM,MN
71841247,1Z1W1R130318658357,UMOC,OK
71841245,1Z1W1R130318658366,UMOR,NH
71841337,1Z1W1R130318658375,UMOC,MN
71841248,92419902712015573014898610,MBPM,WA
71841348,92419902712015573014898627,MBPM,AR
71841351,1Z1W1R130318658384,UMOC,SC
71841349,92419902712015573014898634,MBPM,NH
71841251,92419902712015573014898641,MBPM,CA
71841333,92419902712015573014898658,MBPM,WI
71841254,1Z1W1R130318658393,UMOC,MI
71841260,1Z1W1R130318658400,UMOC,CA
71841352,92419902712015573014898665,MBPM,CA
71841344,92419902712015573014898672,MBPM,TN
71841255,92419902712015573014898689,MBPM,TX
300133290,1Z1W1R130318658419,UMOC,PA
71841491,92419902712015573014898696,MBPM,MI
71841354,1Z1W1R130318658428,UMOC,IN
71841357,92419902712015573014898702,MBPM,IN
71841424,1Z1W1R130318658437,UMOC,GA
71841262,1Z1W1R130318658446,UMOC,CO
71841265,92419902712015573014898719,MBPM,VA
71841267,92419902712015573014937074,MBPM,ID
71841272,92419902712015573014898726,MBPM,OH
71841359,92419902712015573014898733,MBPM,CA
71841270,92419902712015573014898740,MBPM,MO
71841376,92419902712015573014898757,MBPM,CA
71841268,92419902712015573014898764,MBPM,DE
71841360,1Z1W1R130318658455,UMOC,IA
71841363,92419902712015573014898771,MBPM,PA
71841375,1Z1W1R130318658464,UMOC,NY
71841362,92419902712015573014898788,MBPM,NH
71841381,92419902712015573014898795,MBPM,FL
71841372,92419902712015573014898801,MBPM,OH
71841364,1Z1W1R130318658473,UMOR,AR
71841370,1Z1W1R130318658482,UMOC,CA
71841371,1Z1W1R130318658491,UMOC,CA
71841379,92419902712015573014898818,MBPM,MI
71841368,92419902712015573014898825,MBPM,IL
71841227,1Z1W1R130318658508,UMOC,TX
71841391,1Z1W1R130318658517,UMOC,IL
71841387,1Z1W1R130318658526,UMOC,AL
71841384,1Z1W1R130318658535,UMOC,MI
71841392,1Z1W1R130318658544,UMOC,MN
71841478,1Z1W1R130318658553,UMOC,CO
71841386,92419902712015573014898832,MBPM,CA
71841475,1Z1W1R130318658562,UMOC,NJ
71841484,92419902712015573014898849,MBPM,DC
71841399,92419902712015573014898856,MBPM,MO
71841476,92419902712015573014898863,MBPM,ME
71841389,92419902712015573014898870,MBPM,FL
71841396,92419902712015573014898887,MBPM,CA
71841393,92419902712015573014898894,MBPM,AL
71841481,92419902712015573014898900,MBPM,IL
71841482,92419902712015573014898917,MBPM,MI
71841397,1Z1W1R130318658571,UMOC,MI
71841401,92419902712015573014898924,MBPM,PA
71841488,92419902712015573014898931,MBPM,MD
71841485,92419902712015573014898948,MBPM,LA
71841407,1Z1W1R130318658580,UMOC,GA
71841406,92419902712015573014898955,MBPM,OR
71841489,9205590295388102787448,UPM,NY
71841410,92419902712015573014898962,MBPM,TN
71841408,92419902712015573014898979,MBPM,CA
71841413,1Z1W1R130318658599,UMOC,IA
71841420,92419902712015573014898986,MBPM,NY
71841500,92419902712015573014898993,MBPM,OH
71841501,92419902712015573014899006,MBPM,IL
71841499,1Z1W1R130318658606,UMOC,AR
71841411,92419902712015573014899013,MBPM,PA
71841419,92419902712015573014899020,MBPM,FL
71841415,92419902712015573014899037,MBPM,AZ
71840933,92419902712015573014899044,MBPM,OH
71840934,92419902712015573014899051,MBPM,MT
71840844,92419902712015573014899068,MBPM,OK
300133277,1Z1W1R130318658615,UMOC,NY
71840854,92419902712015573014899075,MBPM,NY
71840869,92419902712015573014899082,MBPM,AR
71840866,92419902712015573014899099,MBPM,IN
71840870,92419902712015573014899105,MBPM,MI
71840874,92419902712015573014899112,MBPM,OK
71840958,1Z1W1R130318658624,UMOC,WI
71840873,92419902712015573014899129,MBPM,CO
300133279,1Z1W1R130318658633,UMOC,LA
71840963,92419902712015573014899136,MBPM,VA
71841097,92419902712015573014899143,MBPM,CA
71840971,92419902712015573014899150,MBPM,ND
71840980,92419902712015573014899167,MBPM,NY
71840982,92419902712015573014899174,MBPM,IN
71841076,92419902712015573014899181,MBPM,PA
71840994,1Z1W1R130318658642,UMOC,WI
71841085,92419902712015573014899198,MBPM,IA
71841092,92419902712015573014899204,MBPM,SC
71841094,1Z1W1R130318658651,UMOC,AZ
71841091,92419902712015573014899211,MBPM,CA
71841006,92419902712015573014899228,MBPM,IL
71841011,1Z1W1R130318658660,UMOC,NJ
71841009,92419902712015573014899235,MBPM,AZ
71841012,92419902712015573014899242,MBPM,MI
71841105,92419902712015573014899259,MBPM,NJ
71841014,1Z1W1R130318658679,UMOC,WI
71841015,1Z1W1R130318658688,UMOC,NY
71841101,92419902712015573014899266,MBPM,NC
71841110,1Z1W1R130318658697,UMOC,PA
71841104,92419902712015573014899273,MBPM,OH
71841020,1Z1W1R130318658704,UMOC,TX
71841113,92419902712015573014899280,MBPM,TN
71841021,92419902712015573014899297,MBPM,NY
71841026,92419902712015573014899303,MBPM,MN
71841029,92419902712015573014899310,MBPM,NY
71841032,1Z1W1R130318658713,UMOC,IN
71841116,1Z1W1R130318658722,UMOC,KS
71841030,1Z1W1R130318658731,UMOC,CO
71841033,92419902712015573014899327,MBPM,PA
71841115,92419902712015573014899334,MBPM,IN
71841038,92419902712015573014899341,MBPM,CA
71841117,1Z1W1R130318658740,UMOR,WI
71841121,92419902712015573014899358,MBPM,NJ
300133287,1Z1W1R130318658759,UMOC,IA
71841132,92419902712015573014899365,MBPM,KS
71841195,1Z1W1R130318658768,UMOR,NJ
71841042,92419902712015573014899372,MBPM,IL
71841162,92419902712015573014899389,MBPM,WI
71841123,92419902712015573014899396,MBPM,IN
71841124,92419902712015573014899402,MBPM,IA
71841052,92419902712015573014899419,MBPM,CA
71841136,1Z1W1R130318658777,UMOC,TX
71841047,92419902712015573014899426,MBPM,MN
71841046,92419902712015573014899433,MBPM,UT
71841135,1Z1W1R130318658786,UMOC,MI
71840383,1Z1W1R130318658795,UMOC,IA
71841130,92419902712015573014899440,MBPM,AL
71841134,92419902712015573014899457,MBPM,CT
71841048,92419902712015573014899464,MBPM,NY
71841054,92419902712015573014899471,MBPM,OK
71841055,92419902712015573014899488,MBPM,NJ
71841056,92419902712015573014899495,MBPM,PA
71841137,1Z1W1R130318658802,UMOC,PA
71841141,92419902712015573014899501,MBPM,NC
71841066,1Z1W1R130318658811,UMOC,MO
71841068,92419902712015573014899518,MBPM,PA
71841145,92419902712015573014899525,MBPM,LA
71841071,92419902712015573014899532,MBPM,NJ
71841126,92419902712015573014899549,MBPM,PA
71841064,92419902712015573014899556,MBPM,NJ
71841069,92419902712015573014899563,MBPM,CA
71841074,92419902712015573014899570,MBPM,WI
71841179,1Z1W1R130318658820,UMOC,MI
71841166,1Z1W1R130318658839,UMOC,NY
71841177,92419902712015573014899587,MBPM,MO
71841181,92419902712015573014899594,MBPM,CA
71841169,92419902712015573014899600,MBPM,MT
71841173,92419902712015573014899617,MBPM,WA
71841283,1Z1W1R130318658848,UMOC,CA
71841197,1Z1W1R130318658857,UMOC,IA
71841328,92419902712015573014899624,MBPM,NJ
71841378,92419902712015573014899631,MBPM,GA
71841418,92419902712015573014899648,MBPM,NC
71841504,1Z1W1R130318658866,UMOC,NJ
71841426,92419902712015573014899655,MBPM,MA
71841429,92419902712015573014899662,MBPM,WA
71841423,1Z1W1R130318658875,UMOC,IL
71841427,1Z1W1R130318658884,UMOR,PA
71841414,92419902712015573014899679,MBPM,IL
71841416,92419902712015573014899686,MBPM,CA
71841431,92419902712015573014899693,MBPM,NM
71841551,92419902712015573014899709,MBPM,VA
71841510,92419902712015573014899716,MBPM,OH
71841573,92419902712015573014899723,MBPM,OH
71841433,92419902712015573014899730,MBPM,WI
71841441,1Z1W1R130318658893,UMOC,CO
71841521,1Z1W1R130318658900,UMOC,MN
71841436,1Z1W1R130318658919,UMOC,IA
71841529,1Z1W1R130318658928,UMOC,TX
71841517,92419902712015573014899747,MBPM,GA
71841523,92419902712015573014899754,MBPM,CA
71841513,92419902712015573014899761,MBPM,CA
71841449,1Z1W1R130318658937,UMOR,OH
71841518,92419902712015573014899778,MBPM,NJ
71841533,92419902712015573014899785,MBPM,MI
71841450,92419902712015573014899792,MBPM,IN
71841524,92419902712015573014899808,MBPM,OK
71841447,92419902712015573014899815,MBPM,TX
71841531,92419902712015573014899822,MBPM,OH
71841537,1Z1W1R130318658946,UMOC,NJ
71841438,1Z1W1R130318658955,UMOC,PA
71841453,92419902712015573014899839,MBPM,IL
71841457,92419902712015573014899846,MBPM,FL
71841539,92419902712015573014899853,MBPM,PA
71841446,92419902712015573014899860,MBPM,IL
71841511,1Z1W1R130318658964,UMOC,ME
71841538,1Z1W1R130318658973,UMOC,IN
71841458,92419902712015573014899877,MBPM,WV
71841454,92419902712015573014899884,MBPM,CA
71841451,92419902712015573014899891,MBPM,WA
71841544,92419902712015573014899907,MBPM,MT
71841462,1Z1W1R130318658982,UMOC,PA
71841460,92419902712015573014899914,MBPM,MO
71841461,92419902712015573014899921,MBPM,CA
71841549,92419902712015573014899938,MBPM,IN
71841542,1Z1W1R130318658991,UMOC,WA
71841456,1Z1W1R130318659007,UMOC,AR
71841553,92419902712015573014899945,MBPM,MI
71841468,92419902712015573014899952,MBPM,PA
71841555,92419902712015573014899969,MBPM,FL
71841465,1Z1W1R130318659016,UMOC,PA
71841563,92419902712015573014899976,MBPM,OH
71841471,92419902712015573014899983,MBPM,WI
71841470,92419902712015573014899990,MBPM,MN
71841560,92419902712015573014900009,MBPM,NM
71841562,92419902712015573014900016,MBPM,CA
71841472,1Z1W1R130318659025,UMOC,IN
71841561,92419902712015573014900023,MBPM,MT
71841473,1Z1W1R130318659034,UMOC,NJ
71841548,1Z1W1R130318659043,UMOC,MI
71841566,92419902712015573014900030,MBPM,PA
71841552,1Z1W1R130318659052,UMOC,NY
71841575,92419902712015573014900047,MBPM,TN
71841564,92419902712015573014900054,MBPM,PA
71841572,1Z1W1R130318659061,UMOR,NH
71841474,1Z1W1R130318659070,UMOC,CA
71841567,92419902712015573014900061,MBPM,AZ
71841556,1Z1W1R130318659089,UMOC,IL
71841584,1Z1W1R130318659098,UMOC,TN
71841578,92419902712015573014900078,MBPM,FL
71841568,1Z1W1R130318659105,UMOC,NY
71841588,92419902712015573014900085,MBPM,IN
71841569,92419902712015573014900092,MBPM,WI
71841586,92419902712015573014900108,MBPM,OR
71841587,1Z1W1R130318659114,UMOC,NC
71841464,1Z1W1R130318659123,UMOC,DC
71841565,92419902712015573014900115,MBPM,NE
71841677,92419902712015573014900122,MBPM,PA
71841574,92419902712015573014900139,MBPM,MO
71841591,92419902712015573014900146,MBPM,NY
71841585,92419902712015573014900153,MBPM,CA
71841590,1Z1W1R130318659132,UMOC,CA
71841589,92419902712015573014900160,MBPM,IL
71841679,92419902712015573014900177,MBPM,MN
71841680,92419902712015573014900184,MBPM,WI
71841577,92419902712015573014900191,MBPM,AZ
71841576,1Z1W1R130318659141,UMOC,CA
71841579,92419902712015573014900207,MBPM,AZ
71841593,92419902712015573014900214,MBPM,IA
71841682,92419902712015573014900221,MBPM,NY
71841599,92419902712015573014900238,MBPM,IA
71841594,92419902712015573014900245,MBPM,MA
71841686,92419902712015573014900252,MBPM,NJ
71841736,1Z1W1R130318659150,UMOC,WI
71841604,92419902712015573014900269,MBPM,PA
71841691,92419902712015573014900276,MBPM,NY
71841598,92419902712015573014900283,MBPM,MN
71841687,92419902712015573014900290,MBPM,LA
71841602,92419902712015573014900306,MBPM,MO
71841601,92419902712015573014900313,MBPM,IL
71841696,92419902712015573014900320,MBPM,NY
71841692,92419902712015573014900337,MBPM,ID
71841606,92419902712015573014900344,MBPM,KS
71841693,92419902712015573014900351,MBPM,VA
71841697,92419902712015573014900368,MBPM,NC
71841688,92419902712015573014900375,MBPM,IN
71841612,92419902712015573014900382,MBPM,MI
71841603,1Z1W1R130318659169,UMOC,NJ
71841442,92419902712015573014900399,MBPM,NY
71841694,1Z1W1R130318659178,UMOC,IL
71841530,92419902712015573014900405,MBPM,TX
71841695,92419902712015573014900412,MBPM,NY
71841701,92419902712015573014900429,MBPM,IN
71841610,92419902712015573014900436,MBPM,MO
71841699,1Z1W1R130318659187,UMOC,MI
71841609,1Z1W1R130318659196,UMOC,WI
71841702,92419902712015573014900443,MBPM,FL
71841615,92419902712015573014900450,MBPM,NY
71841621,92419902712015573014900467,MBPM,IL
71841611,1Z1W1R130318659203,UMOC,MI
71841618,1Z1W1R130318659212,UMOC,WA
71841700,92419902712015573014900474,MBPM,CA
71841624,1Z1W1R130318659221,UMOC,VA
71841616,92419902712015573014900481,MBPM,WI
71841617,92419902712015573014900498,MBPM,IA
71841710,92419902712015573014900504,MBPM,NJ
71841708,1Z1W1R130318659230,UMOC,CO
71841714,92419902712015573014900511,MBPM,WA
71841711,1Z1W1R130318659249,UMOC,NV
71841626,92419902712015573014900528,MBPM,ND
71841716,92419902712015573014900535,MBPM,MI
71841632,1Z1W1R130318659258,UMOC,WI
71841631,1Z1W1R130318659267,UMOR,NJ
71841627,92419902712015573014900542,MBPM,ME
71841628,92419902712015573014900559,MBPM,MI
71841546,1Z1W1R130318659276,UMOC,MI
71841619,1Z1W1R130318659285,UMOC,NJ
71841633,92419902712015573014900566,MBPM,NJ
71841718,92419902712015573014900573,MBPM,CA
71841630,92419902712015573014900580,MBPM,CO
71841721,92419902712015573014900597,MBPM,KY
71841722,92419902712015573014900603,MBPM,MI
71841635,92419902712015573014900610,MBPM,MO
71841159,92419902712015573014900627,MBPM,MN
71841182,92419902712015573014900634,MBPM,CA
71841171,92419902712015573014900641,MBPM,MI
71841186,92419902712015573014900658,MBPM,TX
71841278,92419902712015573014900665,MBPM,MD
300133286,1Z1W1R130318659294,UMOC,NY
71841286,92419902712015573014900672,MBPM,ID
71841201,92419902712015573014900689,MBPM,TX
